ＧｉＧＯ万代シティバスセンタービル,新潟県新潟市中央区万代１丁目６番１号,"https://maps.google.com/maps?q=ＧｉＧＯ万代シティバスセンタービル@37.9163632,139.0556101",37.9163632,139.0556101,gigo,新潟県,,新潟市,中央区,万代１丁目６番１号,-1,10,0,23,0
ＧｉＧＯ尾道,広島県尾道市新浜１−２−１３,"https://maps.google.com/maps?q=ＧｉＧＯ尾道@34.403039752127754,133.18631311595595",34.40303975,133.1863131,gigo,広島県,,尾道市,,新浜１−２−１３,-1,10,0,24,0
ＧｉＧＯ尾西,愛知県一宮市篭屋３−９−７アソビックスびさい１Ｆ,"https://maps.google.com/maps?q=ＧｉＧＯ尾西@35.309217775259924,136.7715209539673",35.30921778,136.771521,gigo,愛知県,,一宮市,,篭屋３−９−７アソビックスびさい１Ｆ,-1,10,0,24,0
ＧｉＧＯ我孫子,千葉県我孫子市柴崎字天王谷４７−１,"https://maps.google.com/maps?q=ＧｉＧＯ我孫子@35.87827025915278,140.03005629147947",35.87827026,140.0300563,gigo,千葉県,,我孫子市,,柴崎字天王谷４７−１,-1,10,0,24,0
ＧｉＧＯ武生,福井県越前市新町３−１３−４,"https://maps.google.com/maps?q=ＧｉＧＯ武生@35.9051868,136.1534092",35.9051868,136.1534092,gigo,福井県,,越前市,,新町３−１３−４,-1,10,0,24,0
ＧｉＧＯ武雄,佐賀県武雄市武雄町富岡１２５１７−１,"https://maps.google.com/maps?q=ＧｉＧＯ武雄@33.1993539,130.0346461",33.1993539,130.0346461,gigo,佐賀県,,武雄市,,武雄町富岡１２５１７−１,-1,10,0,24,0
ＧｉＧＯ西葛西,東京都江戸川区西葛西５−１−１４第一保志ビル,"https://maps.google.com/maps?q=ＧｉＧＯ西葛西@35.66529684513976,139.85926878220903",35.66529685,139.8592688,gigo,東京都,,江戸川区,,西葛西５−１−１４第一保志ビル,-1,10,0,1,0
ＧｉＧＯ西那須野,栃木県那須塩原市南郷屋２−１０６−２７,"https://maps.google.com/maps?q=ＧｉＧＯ西那須野@36.895119,139.9822381",36.895119,139.9822381,gigo,栃木県,,那須塩原市,,南郷屋２−１０６−２７,-1,10,0,24,0
ＧｉＧＯ西友手稲,北海道札幌市手稲区前田１条１１丁目西友手稲店３階,"https://maps.google.com/maps?q=ＧｉＧＯ西友手稲@43.120533311687296,141.24542048346711",43.12053331,141.2454205,gigo,北海道,,札幌市,手稲区,前田１条１１丁目西友手稲店３階,-1,-1,-1,-1,-1
ＧｉＧＯ霞ヶ浦,茨城県稲敷市西代１４７３−１,"https://maps.google.com/maps?q=ＧｉＧＯ霞ヶ浦@35.9183324,140.4848113",35.9183324,140.4848113,gigo,茨城県,,稲敷市,,西代１４７３−１,-1,10,0,24,0
ＧｉＧＯ仙台,宮城県仙台市青葉区中央２−５−５三経６０ビル,"https://maps.google.com/maps?q=ＧｉＧＯ仙台@38.2616214,140.8767359",38.2616214,140.8767359,gigo,宮城県,,仙台市,青葉区,中央２−５−５三経６０ビル,-1,10,0,23,30
ＧｉＧＯ仙台一番町,宮城県仙台市青葉区一番町４丁目５番１３号サンシャインビル１階,"https://maps.google.com/maps?q=ＧｉＧＯ仙台一番町@38.2641347,140.8711617",38.2641347,140.8711617,gigo,宮城県,,仙台市,青葉区,一番町４丁目５番１３号サンシャインビル１階,-1,9,0,0,0
ＧｉＧＯ相模大野,神奈川県相模原市南区相模大野３−１３−２東和ビル２Ｆ・３Ｆ,"https://maps.google.com/maps?q=ＧｉＧＯ相模大野@35.5321942,139.4358387",35.5321942,139.4358387,gigo,神奈川県,,相模原市,南区,相模大野３−１３−２東和ビル２Ｆ・３Ｆ,-1,10,0,24,0
ＧｉＧＯ相模原,神奈川県相模原市中央区中央２−１−５,"https://maps.google.com/maps?q=ＧｉＧＯ相模原@35.5735451,139.3710572",35.5735451,139.3710572,gigo,神奈川県,,相模原市,中央区,中央２−１−５,-1,-1,-1,-1,-1
ＧｉＧＯ相模原ラクーン,神奈川県相模原市中央区小山１ー１ー１４,"https://maps.google.com/maps?q=ＧｉＧＯ相模原ラクーン@35.584314,139.362142",35.584314,139.362142,gigo,神奈川県,,相模原市,中央区,小山１ー１ー１４,-1,10,0,23,0
ＧｉＧＯ小名浜,福島県いわき市小名浜林城字塚前１８−１,"https://maps.google.com/maps?q=ＧｉＧＯ小名浜@36.985930372489236,140.89713489999997",36.98593037,140.8971349,gigo,福島県,,いわき市,,小名浜林城字塚前１８−１,-1,10,0,24,0
ＧｉＧＯ小山,栃木県小山市東城南１−１−１８,"https://maps.google.com/maps?q=ＧｉＧＯ小山@36.2989766,139.8101635",36.2989766,139.8101635,gigo,栃木県,,小山市,,東城南１−１−１８,-1,10,0,24,0
ＧｉＧＯ新大久保,東京都新宿区百人町２丁目１０−１南雲ビルＢ１Ｆ,"https://maps.google.com/maps?q=ＧｉＧＯ新大久保@35.7017862,139.6995136",35.7017862,139.6995136,gigo,東京都,,新宿区,,百人町２丁目１０−１南雲ビルＢ１Ｆ,-1,10,0,22,0
ＧｉＧＯ新三国アルゴ７,大阪府豊中市神州町１−１５,"https://maps.google.com/maps?q=ＧｉＧＯ新三国アルゴ７@34.7386679,135.4794168",34.7386679,135.4794168,gigo,大阪府,,豊中市,,神州町１−１５,-1,10,0,24,0
ＧｉＧＯ新杉田,神奈川県横浜市磯子区杉田１−１−１らびすた新杉田２Ｆ,"https://maps.google.com/maps?q=ＧｉＧＯ新杉田@35.38606885149463,139.61888845819703",35.38606885,139.6188885,gigo,神奈川県,,横浜市,磯子区,杉田１−１−１らびすた新杉田２Ｆ,-1,10,0,23,30
ＧｉＧＯ新宿西口,東京都新宿区西新宿１−１２−５Ｂ１Ｆ・１Ｆ,"https://maps.google.com/maps?q=ＧｉＧＯ新宿西口@35.689529241569375,139.6973699957008",35.68952924,139.69737,gigo,東京都,,新宿区,,西新宿１−１２−５Ｂ１Ｆ・１Ｆ,-1,10,0,23,0
ＧｉＧＯ新庄,山形県新庄市金沢１０６８,"https://maps.google.com/maps?q=ＧｉＧＯ新庄@38.7646694,140.3084662",38.7646694,140.3084662,gigo,山形県,,新庄市,,金沢１０６８,-1,10,0,0,0
ＧｉＧＯ旭,千葉県旭市二字野場３１５０−１,"https://maps.google.com/maps?q=ＧｉＧＯ旭@35.72356951025296,140.6395598295776",35.72356951,140.6395598,gigo,千葉県,,旭市,,二字野場３１５０−１,-1,10,0,24,0
ＧｉＧＯ延岡,宮崎県延岡市平原町５−１４９２−８,"https://maps.google.com/maps?q=ＧｉＧＯ延岡@32.5498259,131.6778907",32.5498259,131.6778907,gigo,宮崎県,,延岡市,,平原町５−１４９２−８,-1,10,0,24,0
ＧｉＧＯ伊勢,三重県伊勢市中須町６６６,"https://maps.google.com/maps?q=ＧｉＧＯ伊勢@34.4921013,136.6780636",34.4921013,136.6780636,gigo,三重県,,伊勢市,,中須町６６６,-1,10,0,24,0
ＧｉＧＯ宇都宮,栃木県宇都宮市東宿郷５−１−７,"https://maps.google.com/maps?q=ＧｉＧＯ宇都宮@36.5583104,139.9088155",36.5583104,139.9088155,gigo,栃木県,,宇都宮市,,東宿郷５−１−７,-1,10,0,24,0
ＧｉＧＯ札幌駅西口,北海道札幌市北区北６条西６丁目１‐１,"https://maps.google.com/maps?q=ＧｉＧＯ札幌駅西口@43.067531,141.3462795",43.067531,141.3462795,gigo,北海道,,札幌市,北区,北６条西６丁目１‐１,-1,-1,-1,-1,-1
ＧｉＧＯ沼田,群馬県沼田市下久屋町１１００−１,"https://maps.google.com/maps?q=ＧｉＧＯ沼田@36.65677554724194,139.07806910926206",36.65677555,139.0780691,gigo,群馬県,,沼田市,,下久屋町１１００−１,-1,11,0,24,0
ＧｉＧＯ姫路駅前,兵庫県姫路市駅前町２５４姫路ＯＳビルＢ１Ｆ,"https://maps.google.com/maps?q=ＧｉＧＯ姫路駅前@34.8288891,134.6911463",34.8288891,134.6911463,gigo,兵庫県,,姫路市,,駅前町２５４姫路ＯＳビルＢ１Ｆ,-1,10,0,24,0
ＧｉＧＯ中間,福岡県中間市上蓮花寺３−１−１,"https://maps.google.com/maps?q=ＧｉＧＯ中間@33.8230744,130.7216062",33.8230744,130.7216062,gigo,福岡県,,中間市,,上蓮花寺３−１−１,-1,10,0,23,0
ＧｉＧＯ中津,大分県中津市沖代町１−２−１６,"https://maps.google.com/maps?q=ＧｉＧＯ中津@33.591210859151936,131.20199903677064",33.59121086,131.201999,gigo,大分県,,中津市,,沖代町１−２−１６,-1,10,0,24,0
ＧｉＧＯ中筋,広島県広島市安佐南区中筋４−１１−７,"https://maps.google.com/maps?q=ＧｉＧＯ中筋@34.45533754708444,132.47884605398463",34.45533755,132.4788461,gigo,広島県,,広島市,安佐南区,中筋４−１１−７,-1,10,0,24,0
ＧｉＧＯ竹の塚,東京都足立区竹の塚６−８−６ピーくんＰｌａｚａ−ｂ,"https://maps.google.com/maps?q=ＧｉＧＯ竹の塚@35.79475055918817,139.79249677605742",35.79475056,139.7924968,gigo,東京都,,足立区,,竹の塚６−８−６ピーくんＰｌａｚａ−ｂ,-1,10,0,24,0
ＧｉＧＯ庄内,山形県東田川郡三川町猪字大堰端３２６番地６,"https://maps.google.com/maps?q=ＧｉＧＯ庄内@38.819637573498404,139.83486435709676",38.81963757,139.8348644,gigo,山形県,東田川郡,三川町,,猪字大堰端３２６番地６,-1,10,0,24,0
ＧｉＧＯ自由が丘,東京都目黒区自由が丘２ー１０ー９,"https://maps.google.com/maps?q=ＧｉＧＯ自由が丘@35.60844407439564,139.66756573988118",35.60844407,139.6675657,gigo,東京都,,目黒区,,自由が丘２ー１０ー９,-1,10,0,24,0
ＧｉＧＯ総本店,東京都豊島区東池袋一丁目１３番６号,"https://maps.google.com/maps?q=ＧｉＧＯ総本店@35.7295307,139.7147102",35.7295307,139.7147102,gigo,東京都,,豊島区,,東池袋一丁目１３番６号,-1,10,0,23,55
ＧｉＧＯ佐沼,宮城県登米市迫町佐沼字中江２−５−８,"https://maps.google.com/maps?q=ＧｉＧＯ佐沼@38.690444877318974,141.18911814232786",38.69044488,141.1891181,gigo,宮城県,,登米市,,迫町佐沼字中江２−５−８,-1,10,0,24,0
Ｇ−ｐａｌａあべの,大阪府大阪市阿倍野区阿倍野筋３−１０−１あべのベルタ２Ｆ,"https://maps.google.com/maps?q=Ｇ−ｐａｌａあべの@34.64230804215337,135.51129129297635",34.64230804,135.5112913,gpala,大阪府,,大阪市,阿倍野区,阿倍野筋３−１０−１あべのベルタ２Ｆ,-1,10,0,24,0
Ｇ−ｐａｌａ日田,大分県日田市友田997-1,"https://maps.google.com/maps?q=Ｇ−ｐａｌａ日田@33.32581354140554,130.91165950013885",33.32581354,130.9116595,gpala,大分県,,日田市,,友田997-1,-1,9,0,24,0
Ｇ−ｐａｌａ時津,長崎県西彼杵郡時津町野田郷５９号,"https://maps.google.com/maps?q=Ｇ−ｐａｌａ時津@32.82435462734485,129.84781194857942",32.82435463,129.8478119,gpala,長崎県,西彼杵郡,時津町,,野田郷５９号,-1,-1,-1,-1,-1
Ｇ−ｐａｌａ小倉,福岡県北九州市小倉南区上葛原1−14−1,"https://maps.google.com/maps?q=Ｇ−ｐａｌａ小倉@33.83965267669321,130.9113354521454",33.83965268,130.9113355,gpala,福岡県,,北九州市,小倉南区,上葛原1−14−1,-1,-1,-1,-1,-1
G-stage浜町,長崎県長崎市浜町2-26,"https://maps.google.com/maps?q=G-stage浜町@32.7448472,129.8775421",32.7448472,129.8775421,,長崎県,,長崎市,,浜町2-26,-1,-1,-1,-1,-1
Ｇ−ＳＴＡＧＥ飯塚店,福岡県飯塚市枝国６８０−２,"https://maps.google.com/maps?q=Ｇ−ＳＴＡＧＥ飯塚店@33.63648676671448,130.67602538531946",33.63648677,130.6760254,gstage,福岡県,,飯塚市,,枝国６８０−２,-1,10,0,24,0
Ｇ−ＳＴＡＧＥ七隈店,福岡県福岡市城南区七隈８−４−８,"https://maps.google.com/maps?q=Ｇ−ＳＴＡＧＥ七隈店@33.5512334,130.3643444",33.5512334,130.3643444,gstage,福岡県,,福岡市,城南区,七隈８−４−８,-1,9,0,24,0
Ｇ−ＳＴＡＧＥ小倉,福岡県北九州市小倉北区浅野2-14-5あるあるCITY2階,"https://maps.google.com/maps?q=Ｇ−ＳＴＡＧＥ小倉@33.8875419,130.8847304",33.8875419,130.8847304,gstage,福岡県,,北九州市,小倉北区,浅野2-14-5あるあるCITY2階,-1,-1,-1,-1,-1
ＨａｐｉｐｉＬａｎｄ十日町,新潟県十日町市丑７３５−１,"https://maps.google.com/maps?q=ＨａｐｉｐｉＬａｎｄ十日町@37.1362487,138.7456428",37.1362487,138.7456428,,新潟県,,十日町市,,丑７３５−１,-1,-1,-1,-1,-1
INTER PARK+1宇都宮,栃木県宇都宮市インターパーク６−５−１,"https://maps.google.com/maps?q=INTER PARK+1宇都宮@36.4881173,139.905569",36.4881173,139.905569,,栃木県,,宇都宮市,,インターパーク６−５−１,-1,9,0,24,0
ＪＯＹＬＡＮＤ敦賀店,福井県敦賀市木崎４０ー１２,"https://maps.google.com/maps?q=ＪＯＹＬＡＮＤ敦賀店@35.644745681741696,136.04315835816647",35.64474568,136.0431584,,福井県,,敦賀市,,木崎４０ー１２,-1,-1,-1,-1,-1
ＫＯＫＡＤＯタウン小山店,栃木県小山市中久喜1467-1ｲｵﾝﾓｰﾙ小山店2F,"https://maps.google.com/maps?q=ＫＯＫＡＤＯタウン小山店@36.32207656974469,139.84096613068846",36.32207657,139.8409661,,栃木県,,小山市,,中久喜1467-1ｲｵﾝﾓｰﾙ小山店2F,-1,-1,-1,-1,-1
Ｌｅｔ’ｓ　ＷＡＫＵ２　エルパ,福井県福井市大和田2-1212,"https://maps.google.com/maps?q=Ｌｅｔ’ｓ　ＷＡＫＵ２　エルパ@36.0957091,136.2502611",36.0957091,136.2502611,,福井県,,福井市,,大和田2-1212,-1,-1,-1,-1,-1
ＭＦ　ＬＩＮＫＳ　ＵＭＥＤＡ,大阪府大阪市北区大深町４−８ヨドバシカメラＬＩＮＫＳ梅田店内,"https://maps.google.com/maps?q=ＭＦ　ＬＩＮＫＳ　ＵＭＥＤＡ@34.7031452,135.4947306",34.7031452,135.4947306,,大阪府,,大阪市,北区,大深町４−８ヨドバシカメラＬＩＮＫＳ梅田店内,-1,-1,-1,-1,-1
ＭＩＲＡＩＮＯイオンモール白山店,石川県白山市横江町５００１番地,"https://maps.google.com/maps?q=ＭＩＲＡＩＮＯイオンモール白山店@36.543113,136.585317",36.543113,136.585317,,石川県,,白山市,,横江町５００１番地,-1,10,0,21,0
ＭＩＲＡＩＮＯイオンモール豊川店,愛知県豊川市白鳥町兎足１丁目１６　イオンモール豊川３階,"https://maps.google.com/maps?q=ＭＩＲＡＩＮＯイオンモール豊川店@34.8252746,137.3512726",34.8252746,137.3512726,,愛知県,,豊川市,,白鳥町兎足１丁目１６　イオンモール豊川３階,-1,-1,-1,-1,-1
ＭＩＲＡＩＮＯイオンモール土岐店,岐阜県土岐市土岐津町土岐口中山１３７２番１,"https://maps.google.com/maps?q=ＭＩＲＡＩＮＯイオンモール土岐店@35.3465558,137.182528",35.3465558,137.182528,,岐阜県,,土岐市,,土岐津町土岐口中山１３７２番１,-1,-1,-1,-1,-1
MorisiaAmusePark,千葉県習志野市谷津1-16-1モリシア津田沼2F,"https://maps.google.com/maps?q=MorisiaAmusePark@35.6898479,140.0191567",35.6898479,140.0191567,,千葉県,,習志野市,,谷津1-16-1モリシア津田沼2F,-1,-1,-1,-1,-1
M's PARK豊田店,愛知県豊田市寿町３−２１、２２,"https://maps.google.com/maps?q=M's PARK豊田店@35.0566411,137.1400157",35.0566411,137.1400157,,愛知県,,豊田市,,寿町３−２１、２２,-1,0,0,24,0
M's PARK刈谷店,愛知県刈谷市稲場町３−２０６,"https://maps.google.com/maps?q=M's PARK刈谷店@35.0054807,137.0014037",35.0054807,137.0014037,,愛知県,,刈谷市,,稲場町３−２０６,-1,10,0,24,0
ｎａｍｃｏiiasつくば店,茨城県つくば市研究学園5-19　iiasつくば店2F2190,"https://maps.google.com/maps?q=ｎａｍｃｏiiasつくば店@36.08642926353531,140.0838117486877",36.08642926,140.0838117,namco,茨城県,,つくば市,,研究学園5-19　iiasつくば店2F2190,-1,10,0,22,0
ｎａｍｃｏアミュプラザ長崎新館,長崎県長崎市尾上町１番１号　アミュプラザ長崎新館４階,"https://maps.google.com/maps?q=ｎａｍｃｏアミュプラザ長崎新館@32.7516252,129.8709304",32.7516252,129.8709304,namco,長崎県,,長崎市,,尾上町１番１号　アミュプラザ長崎新館４階,-1,-1,-1,-1,-1
ｎａｍｃｏアリオ鳳店,大阪府堺市西区鳳南町３−１９９−１２アリオ鳳アリオモール３Ｆ,"https://maps.google.com/maps?q=ｎａｍｃｏアリオ鳳店@34.524785321431544,135.45933983809812",34.52478532,135.4593398,namco,大阪府,,堺市,西区,鳳南町３−１９９−１２アリオ鳳アリオモール３Ｆ,-1,10,0,23,0
ｎａｍｃｏイオンタウン大館西店,秋田県大館市根下戸新町18-121イオンタウン大館西内,"https://maps.google.com/maps?q=ｎａｍｃｏイオンタウン大館西店@40.27367784994902,140.53002058650816",40.27367785,140.5300206,namco,秋田県,,大館市,,根下戸新町18-121イオンタウン大館西内,-1,10,0,24,0
ｎａｍｃｏイオンタウン読谷ＳＣ店,沖縄県中頭郡読谷村古堅７４０イオンタウン読谷ＳＣ内,"https://maps.google.com/maps?q=ｎａｍｃｏイオンタウン読谷ＳＣ店@26.367977574996914,127.74603421045072",26.36797757,127.7460342,namco,沖縄県,中頭郡,読谷村,,古堅７４０イオンタウン読谷ＳＣ内,-1,10,0,23,0
ｎａｍｃｏイオンタウン郡山店,福島県郡山市松木町２−８８イオンタウン郡山内,"https://maps.google.com/maps?q=ｎａｍｃｏイオンタウン郡山店@37.38929581959281,140.39067530450745",37.38929582,140.3906753,namco,福島県,,郡山市,,松木町２−８８イオンタウン郡山内,-1,10,0,24,0
ｎａｍｃｏイオンモールつくば店,茨城県つくば市稲岡66-1ｲｵﾝﾓｰﾙつくば店3F,"https://maps.google.com/maps?q=ｎａｍｃｏイオンモールつくば店@36.033660886688686,140.1320541264588",36.03366089,140.1320541,namco,茨城県,,つくば市,,稲岡66-1ｲｵﾝﾓｰﾙつくば店3F,-1,-1,-1,-1,-1
ｎａｍｃｏイオンモールナゴヤドーム前店,愛知県名古屋市東区矢田南4丁目102-3ｲｵﾝﾓｰﾙﾅｺﾞﾔﾄﾞｰﾑ前SC3F,"https://maps.google.com/maps?q=ｎａｍｃｏイオンモールナゴヤドーム前店@35.1871751,136.9440943",35.1871751,136.9440943,namco,愛知県,,名古屋市,東区,矢田南4丁目102-3ｲｵﾝﾓｰﾙﾅｺﾞﾔﾄﾞｰﾑ前SC3F,-1,9,0,22,0
ｎａｍｃｏイオンモール北戸田店,埼玉県戸田市美女木東１−３−１ｲｵﾝﾓｰﾙ北戸田ｼｮｯﾋﾟﾝｸﾞｾﾝﾀｰ内3F,"https://maps.google.com/maps?q=ｎａｍｃｏイオンモール北戸田店@35.8266137,139.6526187",35.8266137,139.6526187,namco,埼玉県,,戸田市,,美女木東１−３−１ｲｵﾝﾓｰﾙ北戸田ｼｮｯﾋﾟﾝｸﾞｾﾝﾀｰ内3F,-1,9,0,22,0
ｎａｍｃｏイオンモール長久手１号店,愛知県長久手市勝入塚５０１　イオンモール長久手３Ｆ,"https://maps.google.com/maps?q=ｎａｍｃｏイオンモール長久手１号店@35.17367250554239,137.05039258308102",35.17367251,137.0503926,namco,愛知県,,長久手市,,勝入塚５０１　イオンモール長久手３Ｆ,-1,-1,-1,-1,-1
ｎａｍｃｏイオンモール大日店,大阪府守口市大日東町1番地18号ｲｵﾝﾓｰﾙ大日4階,"https://maps.google.com/maps?q=ｎａｍｃｏイオンモール大日店@34.7486883,135.5802852",34.7486883,135.5802852,namco,大阪府,,守口市,,大日東町1番地18号ｲｵﾝﾓｰﾙ大日4階,-1,9,0,23,0
ｎａｍｃｏイオンモール各務原インター店,岐阜県各務原市那加萱場町３−８イオンモール各務原店２Ｆ,"https://maps.google.com/maps?q=ｎａｍｃｏイオンモール各務原インター店@35.39253853876418,136.82306713730964",35.39253854,136.8230671,namco,岐阜県,,各務原市,,那加萱場町３−８イオンモール各務原店２Ｆ,-1,9,0,23,0
ｎａｍｃｏイオンモール広島府中,広島県安芸郡府中町大須2-1-1イオンモール広島府中3階,"https://maps.google.com/maps?q=ｎａｍｃｏイオンモール広島府中@34.394621818025634,132.49979297679056",34.39462182,132.499793,namco,広島県,安芸郡,府中町,,大須2-1-1イオンモール広島府中3階,-1,10,0,23,0
ｎａｍｃｏイオンモール鶴見緑地店,大阪府大阪市鶴見区鶴見４−１７−１鶴見緑地４階,"https://maps.google.com/maps?q=ｎａｍｃｏイオンモール鶴見緑地店@34.704187719185114,135.56682731111448",34.70418772,135.5668273,namco,大阪府,,大阪市,鶴見区,鶴見４−１７−１鶴見緑地４階,-1,10,0,23,0
ｎａｍｃｏイオンモール鈴鹿,三重県鈴鹿市庄野羽山４−１−２イオンモール鈴鹿２Ｆ,"https://maps.google.com/maps?q=ｎａｍｃｏイオンモール鈴鹿@34.87151121629745,136.53168605092617",34.87151122,136.5316861,namco,三重県,,鈴鹿市,,庄野羽山４−１−２イオンモール鈴鹿２Ｆ,-1,10,0,22,0
ｎａｍｃｏイオンモール名取店,宮城県名取市杜せきのした5-3-1イオンモール名取2F,"https://maps.google.com/maps?q=ｎａｍｃｏイオンモール名取店@38.16337941623066,140.89634373690944",38.16337942,140.8963437,namco,宮城県,,名取市,,杜せきのした5-3-1イオンモール名取2F,-1,10,0,22,0
ｎａｍｃｏイオンモール佐久平店,長野県佐久市佐久平駅南11-10ｲｵﾝﾓｰﾙ佐久平2階,"https://maps.google.com/maps?q=ｎａｍｃｏイオンモール佐久平店@36.2757802618047,138.4641986435654",36.27578026,138.4641986,namco,長野県,,佐久市,,佐久平駅南11-10ｲｵﾝﾓｰﾙ佐久平2階,-1,10,0,22,0
ｎａｍｃｏイオン具志川店,沖縄県うるま市字前原幸崎原３０３イオン具志川ＳＣ内２Ｆ,"https://maps.google.com/maps?q=ｎａｍｃｏイオン具志川店@26.338368568166477,127.84468092763063",26.33836857,127.8446809,namco,沖縄県,,うるま市,,字前原幸崎原３０３イオン具志川ＳＣ内２Ｆ,-1,10,0,24,0
ｎａｍｃｏエアポートウォーク名古屋店,愛知県西春日井郡豊山町大字豊場字林先１−８エアポートウォーク,"https://maps.google.com/maps?q=ｎａｍｃｏエアポートウォーク名古屋店@35.2462056,136.9248662",35.2462056,136.9248662,namco,愛知県,西春日井郡,豊山町,,大字豊場字林先１−８エアポートウォーク,-1,10,0,22,0
ｎａｍｃｏエミテラス所沢,埼玉県所沢市東住吉１０−１　エミテラス所沢４階,"https://maps.google.com/maps?q=ｎａｍｃｏエミテラス所沢@35.7853396,139.4708657",35.7853396,139.4708657,namco,埼玉県,,所沢市,,東住吉１０−１　エミテラス所沢４階,-1,-1,-1,-1,-1
ｎａｍｃｏけやきウォーク前橋,群馬県前橋市文京町２−１−１けやきウォーク前橋2F,"https://maps.google.com/maps?q=ｎａｍｃｏけやきウォーク前橋@36.37914124951254,139.07808649318463",36.37914125,139.0780865,namco,群馬県,,前橋市,,文京町２−１−１けやきウォーク前橋2F,-1,10,0,22,0
ｎａｍｃｏコースカベイサイドストアーズ,神奈川県横須賀市本町２−１−１２　コースカベイサイド５Ｆ,"https://maps.google.com/maps?q=ｎａｍｃｏコースカベイサイドストアーズ@35.2832417,139.662747",35.2832417,139.662747,namco,神奈川県,,横須賀市,,本町２−１−１２　コースカベイサイド５Ｆ,-1,10,0,21,0
ｎａｍｃｏサンエー浦添西海岸パルコシティ,沖縄県浦添市西洲３丁目１番１サンエー浦添西海岸パルコシティ３階,"https://maps.google.com/maps?q=ｎａｍｃｏサンエー浦添西海岸パルコシティ@26.2617727,127.6978482",26.2617727,127.6978482,namco,沖縄県,,浦添市,,西洲３丁目１番１サンエー浦添西海岸パルコシティ３階,-1,-1,-1,-1,-1
ｎａｍｃｏなんばパークス店,大阪府大阪市浪速区難波中2丁目10番70号なんばﾊﾟｰｸｽ6階,"https://maps.google.com/maps?q=ｎａｍｃｏなんばパークス店@34.66161480541797,135.50194960370482",34.66161481,135.5019496,namco,大阪府,,大阪市,浪速区,難波中2丁目10番70号なんばﾊﾟｰｸｽ6階,-1,11,0,23,0
ｎａｍｃｏビバシティ彦根店,滋賀県彦根市竹ケ鼻町４３−１ビバシティ彦根２Ｆ,"https://maps.google.com/maps?q=ｎａｍｃｏビバシティ彦根店@35.2437061,136.2508666",35.2437061,136.2508666,namco,滋賀県,,彦根市,,竹ケ鼻町４３−１ビバシティ彦根２Ｆ,-1,10,0,23,30
ｎａｍｃｏフェドラＰ＆Ｄ佐野店,栃木県佐野市高萩町１３４０,"https://maps.google.com/maps?q=ｎａｍｃｏフェドラＰ＆Ｄ佐野店@36.2973133,139.6056474",36.2973133,139.6056474,namco,栃木県,,佐野市,,高萩町１３４０,-1,-1,-1,-1,-1
ｎａｍｃｏマグスミノエ店,大阪府大阪市住之江区泉１−１−８２マグスミノエ１Ｆ,"https://maps.google.com/maps?q=ｎａｍｃｏマグスミノエ店@34.609994369342104,135.46828803981168",34.60999437,135.468288,namco,大阪府,,大阪市,住之江区,泉１−１−８２マグスミノエ１Ｆ,-1,10,0,24,0
ｎａｍｃｏモラージュ佐賀店,佐賀県佐賀市巨勢町大字牛島７３０モラージュ佐賀南館１Ｆ,"https://maps.google.com/maps?q=ｎａｍｃｏモラージュ佐賀店@33.2512754,130.3196785",33.2512754,130.3196785,namco,佐賀県,,佐賀市,,巨勢町大字牛島７３０モラージュ佐賀南館１Ｆ,-1,-1,-1,-1,-1
ｎａｍｃｏゆめタウン廿日市店,広島県廿日市市下平良2-2-1ゆめタウン廿日市店3F,"https://maps.google.com/maps?q=ｎａｍｃｏゆめタウン廿日市店@34.34601688094568,132.3354783417683",34.34601688,132.3354783,namco,広島県,,廿日市,,市下平良2-2-1ゆめタウン廿日市店3F,-1,-1,-1,-1,-1
ｎａｍｃｏワンダーシティ南熊本店,熊本県熊本市中央区九品寺６−９−１,"https://maps.google.com/maps?q=ｎａｍｃｏワンダーシティ南熊本店@32.786892021695884,130.71473175330357",32.78689202,130.7147318,namco,熊本県,,熊本市,中央区,九品寺６−９−１,-1,10,0,24,0
ｎａｍｃｏ博多バスターミナル店,福岡県福岡市博多区博多駅中央街２−１博多バスターミナル７階,"https://maps.google.com/maps?q=ｎａｍｃｏ博多バスターミナル店@33.5915216,130.4198918",33.5915216,130.4198918,namco,福岡県,,福岡市,博多区,博多駅中央街２−１博多バスターミナル７階,-1,9,0,22,0
ｎａｍｃｏ巣鴨店,東京都豊島区巣鴨１−１５−１宮田ビルB2F,"https://maps.google.com/maps?q=ｎａｍｃｏ巣鴨店@35.733162327288184,139.73984615704308",35.73316233,139.7398462,namco,東京都,,豊島区,,巣鴨１−１５−１宮田ビルB2F,-1,10,0,24,0
ｎａｍｃｏ池袋店ＲＥＤ,東京都豊島区東池袋１−２２−１０　ＨＵＭＡＸパビリオン１Ｆ,"https://maps.google.com/maps?q=ｎａｍｃｏ池袋店ＲＥＤ@35.7296795,139.7157691",35.7296795,139.7157691,namco,東京都,,豊島区,,東池袋１−２２−１０　ＨＵＭＡＸパビリオン１Ｆ,-1,-1,-1,-1,-1
ｎａｍｃｏ大阪日本橋店,大阪府大阪市浪速区難波中2-1-17コスモビル1〜3階,"https://maps.google.com/maps?q=ｎａｍｃｏ大阪日本橋店@34.6629578,135.5043158",34.6629578,135.5043158,namco,大阪府,,大阪市,浪速区,難波中2-1-17コスモビル1〜3階,-1,9,0,24,0
